month,seek
2020-06,62
2020-07,28478
2020-08,61342
2020-09,99731
2020-10,136143
2020-11,177262
2020-12,209766
2021-01,252036
2021-02,295266
2021-03,328280
2021-04,370420
2021-05,410830
2021-06,459051
2021-07,506591
