month,seek
2020-02,62
2020-03,382
2020-04,12860
2020-05,32884
2020-06,52193
2020-07,68793
2020-08,86747
2020-09,104249
2020-10,121498
2020-11,139632
2020-12,157611
2021-01,176702
2021-02,195229
2021-03,211680
2021-04,229618
2021-05,246426
2021-06,262820
2021-07,279264
2021-08,294773
2021-09,310066
2021-10,325608
2021-11,341294
2021-12,356596
2022-01,372595
2022-02,388804
2022-03,403293
