month,seek
2020-02,62
2020-03,830
2020-04,15592
2020-05,38443
2020-06,60625
2020-07,80531
2020-08,102653
2020-09,124438
2020-10,145678
2020-11,167905
2020-12,190107
2021-01,213189
2021-02,235302
2021-03,254768
2021-04,276272
2021-05,296814
2021-06,317754
2021-07,337434
2021-08,356536
2021-09,375766
2021-10,395316
2021-11,415082
2021-12,434576
2022-01,455005
