region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	ES	ES-AN	total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		1	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		26	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-EX	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-GA	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Madrid	tests_total		1	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-ML	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Murcia	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Navarra	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-PV	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-RI	tests_total		0	20/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		1	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		30	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-EX	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-GA	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Madrid	tests_total		1	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-ML	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Murcia	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Navarra	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-PV	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-RI	tests_total		0	21/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		1	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		33	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-EX	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-GA	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Madrid	tests_total		1	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-ML	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Murcia	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Navarra	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-PV	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-RI	tests_total		0	22/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		1	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		38	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-EX	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-GA	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Madrid	tests_total		1	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-ML	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Murcia	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Navarra	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-PV	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-RI	tests_total		0	23/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		2	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		49	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-EX	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-GA	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Madrid	tests_total		1	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-ML	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Murcia	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Navarra	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-PV	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-RI	tests_total		0	24/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AN	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-AR	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Asturias	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Baleares	tests_total		1	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CN	tests_total		5	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CB	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Castilla La Mancha	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CL	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	Cataluña	tests_total		1	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	ES	ES-CE	tests_total		0	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	tests_total		1	25/02/2020	https://github.com/datadista/datasets/	''
admin_1	Spain	C. Valenciana	status_hospitalized		58	25/02/2020	https://github.com/datadista/datasets/	''
