region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	Ethiopia	Addis Ababa	total		172	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Addis Ababa	status_deaths		3	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Addis Ababa	status_recovered		47	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Addis Ababa	status_active		125	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Afar	total		20	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Amhara	total		9	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Amhara	status_recovered		2	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Amhara	status_active		7	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Dire Dawa	total		8	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Dire Dawa	status_recovered		1	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Dire Dawa	status_active		7	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Oromia	total		17	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	SNNP	total		5	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Somali	total		25	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Tigray	total		7	13/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Addis Ababa	total		107	06/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
admin_1	Ethiopia	Addis Ababa	status_deaths		3	06/05/2020	https://data.humdata.org/dataset/ethiopia-coronavirus-covid-19-subnational-cases	''
