region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
fr_department		Charente	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Charente-Maritime	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Corrèze	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Creuse	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Dordogne	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Gironde	total		1	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Gironde	total		1	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_department		Gironde	status_hospitalized		1	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_department		Landes	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Lot-et-Garonne	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Pyrénées-Atlantiques	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Deux-Sèvres	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Vienne	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_department		Haute-Vienne	total		0	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
fr_pays		France	total		3	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	status_deaths		0	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	status_hospitalized		3	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	total		3	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
fr_pays		France	status_deaths		0	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
fr_pays		France	status_hospitalized		3	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
admin_1	FR	FR-IDF	total		2	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-IDF	status_hospitalized		2	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-IDF	total		2	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
admin_1	FR	FR-IDF	status_hospitalized		2	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
admin_1	FR	FR-NAQ	total		1	24/01/2020	https://www.nouvelle-aquitaine.ars.sante.fr/communique-de-presse-coronavirus-point-de-situation-en-nouvelle-aquitaine-du-08032020	''
admin_1	FR	FR-NAQ	total		1	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-NAQ	status_hospitalized		1	24/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-NAQ	total		1	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
admin_1	FR	FR-NAQ	status_hospitalized		1	24/01/2020	https://solidarites-sante.gouv.fr/IMG/pdf/200124-cp_coronavirus.pdf	''
fr_department		Gironde	total		1	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_department		Gironde	status_hospitalized		1	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	total		3	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	status_deaths		0	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-IDF	total		2	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-IDF	status_hospitalized		2	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-NAQ	total		1	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
admin_1	FR	FR-NAQ	status_hospitalized		1	25/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_department		Gironde	total		1	26/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_department		Gironde	status_hospitalized		1	26/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
fr_pays		France	total		3	26/01/2020	https://www.santepubliquefrance.fr/maladies-et-traumatismes/maladies-et-infections-respiratoires/infection-a-coronavirus/articles/cas-de-pneumonies-associees-a-un-nouveau-coronavirus-2019-ncov-a-wuhan-en-chine	''
