region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_0		hk	2020_01_23	total		2	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk		2020_01_23	total		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_01_24	new		4	DERIVED	
admin_0		hk	2020_01_24	total_female		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sha tin	2020_01_24	new		2	DERIVED	
hk_district	hk	sha tin	2020_01_24	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	eastern	2020_01_26	total		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_01_29	total_male		8	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	yau tsim mong	2020_01_29	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_01_30	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	central & western	2020_01_30	new		1	DERIVED	
hk_district	hk	central & western	2020_01_30	total		3	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwai tsing	2020_01_30	total		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_02	new		7	DERIVED	
admin_0		hk	2020_02_04	total_female		10	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kowloon	2020_02_04	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_05	total_male		15	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwai tsing	2020_02_05	new		1	DERIVED	
hk_district	hk	kwun tong	2020_02_05	new		2	DERIVED	
hk_district	hk	kwun tong	2020_02_05	total		3	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	yau tsim mong	2020_02_05	new		1	DERIVED	
hk_district	hk	yau tsim mong	2020_02_05	total		8	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_06	total		31	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwai tsing	2020_02_06	total		5	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sha tin	2020_02_07	new		1	DERIVED	
hk_district	hk	wong tai sin	2020_02_09	total		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_10	new		41	DERIVED	
hk_district	hk	eastern	2020_02_10	total		5	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sha tin	2020_02_10	total		7	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_11	total_female		28	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sai kung	2020_02_11	total		1	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	wan chai	2020_02_11	new		1	DERIVED	
admin_0		hk	2020_02_12	total_male		28	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwai tsing	2020_02_12	new		1	DERIVED	
hk_district	hk	yau tsim mong	2020_02_12	total		10	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_13	total		15	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	wan chai	2020_02_13	total		14	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	central & western	2020_02_14	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwai tsing	2020_02_14	total		10	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_17	new		-48	DERIVED	
hk_district	hk	eastern	2020_02_17	new		4	DERIVED	
hk_district	hk	kowloon	2020_02_17	new		1	DERIVED	
hk_district	hk	kowloon	2020_02_17	total		6	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sham shui po	2020_02_17	total		2	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	wong tai sin	2020_02_17	total		3	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_19	total_male		44	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_19	total_female		37	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	eastern	2020_02_19	total		18	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_20	total		87	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk		2020_02_23	total		2	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwun tong	2020_02_23	total		13	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_24	new		2	DERIVED	
hk_district	hk		2020_02_24	new		4	DERIVED	
hk_district	hk	eastern	2020_02_24	new		3	DERIVED	
hk_district	hk	yau tsim mong	2020_02_25	total		11	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_26	total_male		59	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_26	total_female		77	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	central & western	2020_02_26	new		1	DERIVED	
hk_district	hk	central & western	2020_02_26	total		10	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	eastern	2020_02_26	total		37	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	wan chai	2020_02_26	new		2	DERIVED	
hk_district	hk	wan chai	2020_02_26	total		26	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_02_28	total		141	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk		2020_03_01	total		11	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	kwun tong	2020_03_01	total		17	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	sham shui po	2020_03_01	total		4	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_03_02	new		112	DERIVED	
hk_district	hk	eastern	2020_03_02	new		1	DERIVED	
admin_0		hk	2020_03_04	total_female		104	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	central & western	2020_03_04	total		18	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
hk_district	hk	eastern	2020_03_04	total		46	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
admin_0		hk	2020_03_06	total_male		77	https://chp-dashboard.geodata.gov.hk/covid-19/en.html	
