region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	Kazakhstan	KZ-AST	total		2207	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ALA	total		2647	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-SHY	total		867	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AKM	total		166	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AKT	total		343	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ALM	total		361	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ATY	total		1105	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-VOS	total		135	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZHA	total		380	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZAP	total		665	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KAR	total		932	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KUS	total		182	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KZY	total		402	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-MAN	total		272	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-PAV	total		206	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-SEV	total		59	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-YUZ	total		379	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AST	status_recovered		1121	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ALA	status_recovered		1552	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-SHY	status_recovered		308	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AKM	status_recovered		107	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AKT	status_recovered		189	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ALM	status_recovered		186	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ATY	status_recovered		314	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-VOS	status_recovered		54	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZHA	status_recovered		196	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZAP	status_recovered		309	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KAR	status_recovered		243	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KUS	status_recovered		85	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KZY	status_recovered		247	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-MAN	status_recovered		136	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-PAV	status_recovered		149	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-SEV	status_recovered		37	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-YUZ	status_recovered		225	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AST	status_deaths		6	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ALA	status_deaths		10	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-SHY	status_deaths		8	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-AKM	status_deaths		4	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-VOS	status_deaths		1	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZHA	status_deaths		1	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-ZAP	status_deaths		1	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KAR	status_deaths		3	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-KUS	status_deaths		2	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-MAN	status_deaths		1	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-PAV	status_deaths		3	01/06/2020	https://www.coronavirus2020.kz/kz	''
admin_1	Kazakhstan	KZ-YUZ	status_deaths		1	01/06/2020	https://www.coronavirus2020.kz/kz	''
