region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_0		it	2020_02_25	new		90	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	total		322	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_deaths		10	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_hospitalized		150	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_icu		35	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_recovered		1	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_active		311	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	status_deaths_new		3	DERIVED	
admin_0		it	2020_02_25	status_hospitalized_new		23	DERIVED	
admin_0		it	2020_02_25	status_icu_new		9	DERIVED	
admin_0		it	2020_02_25	status_recovered_new		0	DERIVED	
admin_0		it	2020_02_25	status_active_new		90	DERIVED	
admin_0		it	2020_02_25	tests_total		8623	https://github.com/pcm-dpc/COVID-19	
admin_0		it	2020_02_25	tests_new		4299	DERIVED	
admin_1	it	it-21	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	total		3	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_hospitalized		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_active		3	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-21	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-21	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-21	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-21	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-21	2020_02_25	tests_total		141	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-21	2020_02_25	tests_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	total		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_hospitalized		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_active		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-23	2020_02_25	tests_total		7	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-23	2020_02_25	tests_new		0	DERIVED	
admin_1	it	it-25	2020_02_25	new		65	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	total		240	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_deaths		9	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_hospitalized		104	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_icu		25	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_active		231	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	status_deaths_new		3	DERIVED	
admin_1	it	it-25	2020_02_25	status_hospitalized_new		9	DERIVED	
admin_1	it	it-25	2020_02_25	status_icu_new		6	DERIVED	
admin_1	it	it-25	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-25	2020_02_25	status_active_new		65	DERIVED	
admin_1	it	it-25	2020_02_25	tests_total		3700	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-25	2020_02_25	tests_new		2237	DERIVED	
admin_1	it	it-34	2020_02_25	new		10	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	total		43	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_deaths		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_hospitalized		19	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_icu		7	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_active		42	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-34	2020_02_25	status_hospitalized_new		3	DERIVED	
admin_1	it	it-34	2020_02_25	status_icu_new		3	DERIVED	
admin_1	it	it-34	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-34	2020_02_25	status_active_new		10	DERIVED	
admin_1	it	it-34	2020_02_25	tests_total		3780	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-34	2020_02_25	tests_new		1580	DERIVED	
admin_1	it	it-36	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	total		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_hospitalized		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_active		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-36	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-36	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-36	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-36	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-36	2020_02_25	tests_total		89	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-36	2020_02_25	tests_new		31	DERIVED	
admin_1	it	it-42	2020_02_25	new		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	total		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_hospitalized		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_active		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-42	2020_02_25	status_hospitalized_new		1	DERIVED	
admin_1	it	it-42	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-42	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-42	2020_02_25	status_active_new		1	DERIVED	
admin_1	it	it-42	2020_02_25	tests_total		39	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-42	2020_02_25	tests_new		38	DERIVED	
admin_1	it	it-45	2020_02_25	new		8	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	total		26	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_hospitalized		17	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_icu		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_active		26	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-45	2020_02_25	status_hospitalized_new		5	DERIVED	
admin_1	it	it-45	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-45	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-45	2020_02_25	status_active_new		8	DERIVED	
admin_1	it	it-45	2020_02_25	tests_total		391	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-45	2020_02_25	tests_new		243	DERIVED	
admin_1	it	it-52	2020_02_25	new		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	total		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_hospitalized		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_active		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-52	2020_02_25	status_hospitalized_new		2	DERIVED	
admin_1	it	it-52	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-52	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-52	2020_02_25	status_active_new		2	DERIVED	
admin_1	it	it-52	2020_02_25	tests_total		296	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-52	2020_02_25	tests_new		156	DERIVED	
admin_1	it	it-55	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	total		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_hospitalized		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_active		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-55	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-55	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-55	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-55	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-55	2020_02_25	tests_total		8	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-55	2020_02_25	tests_new		8	DERIVED	
admin_1	it	it-57	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	total		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_hospitalized		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_active		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-57	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-57	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-57	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-57	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-57	2020_02_25	tests_total		21	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-57	2020_02_25	tests_new		5	DERIVED	
admin_1	it	it-62	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	total		3	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_hospitalized		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_icu		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_recovered		1	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_active		2	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-62	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-62	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-62	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-62	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-62	2020_02_25	tests_total		124	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-62	2020_02_25	tests_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	new		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	total		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_deaths		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_hospitalized		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_icu		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_recovered		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_active		0	https://github.com/pcm-dpc/COVID-19	
admin_1	it	it-65	2020_02_25	status_deaths_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	status_hospitalized_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	status_icu_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	status_recovered_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	status_active_new		0	DERIVED	
admin_1	it	it-65	2020_02_25	tests_total		5	https://github.com/pcm-dpc/COVID-19	
