region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_1	JP	JP-01	2020_03_11	tests_total		1069	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-01	2020_03_11	total		118	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-02	2020_03_11	tests_total		58	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-02	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-03	2020_03_11	tests_total		20	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-03	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-04	2020_03_11	tests_total		94	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-04	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-05	2020_03_11	tests_total		40	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-05	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-06	2020_03_11	tests_total		96	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-06	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-07	2020_03_11	tests_total		93	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-07	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-08	2020_03_11	tests_total		302	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-08	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-09	2020_03_11	tests_total		170	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-09	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-10	2020_03_11	tests_total		81	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-10	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-11	2020_03_11	tests_total		264	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-11	2020_03_11	total		12	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-12	2020_03_11	total		25	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-13	2020_03_11	tests_total		1440	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-13	2020_03_11	total		73	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-14	2020_03_11	total		43	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-15	2020_03_11	total		11	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-16	2020_03_11	tests_total		44	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-16	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-17	2020_03_11	tests_total		134	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-17	2020_03_11	total		7	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-18	2020_03_11	tests_total		71	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-18	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-19	2020_03_11	tests_total		236	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-19	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-20	2020_03_11	tests_total		231	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-20	2020_03_11	total		3	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-21	2020_03_11	tests_total		201	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-21	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-22	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-23	2020_03_11	tests_total		274	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-23	2020_03_11	total		104	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-24	2020_03_11	tests_total		155	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-24	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-25	2020_03_11	tests_total		88	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-25	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-26	2020_03_11	tests_total		440	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-26	2020_03_11	total		15	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-27	2020_03_11	total		81	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-28	2020_03_11	tests_total		443	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-28	2020_03_11	total		35	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-29	2020_03_11	tests_total		102	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-29	2020_03_11	total		8	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-30	2020_03_11	tests_total		982	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-30	2020_03_11	total		14	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-31	2020_03_11	tests_total		82	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-31	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-32	2020_03_11	tests_total		64	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-32	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-33	2020_03_11	tests_total		125	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-33	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-34	2020_03_11	tests_total		290	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-34	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-35	2020_03_11	tests_total		113	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-35	2020_03_11	total		3	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-36	2020_03_11	tests_total		62	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-36	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-37	2020_03_11	tests_total		88	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-37	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-38	2020_03_11	tests_total		149	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-38	2020_03_11	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-39	2020_03_11	tests_total		157	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-39	2020_03_11	total		12	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-40	2020_03_11	tests_total		492	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-40	2020_03_11	total		3	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-41	2020_03_11	tests_total		47	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-41	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-42	2020_03_11	tests_total		133	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-42	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-43	2020_03_11	total		6	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-44	2020_03_11	tests_total		137	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-44	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-45	2020_03_11	tests_total		78	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-45	2020_03_11	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-46	2020_03_11	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-47	2020_03_11	tests_total		190	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-47	2020_03_11	total		3	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-01	2020_03_12	new		10	DERIVED	
admin_1	JP	JP-01	2020_03_12	tests_new		181	DERIVED	
admin_1	JP	JP-01	2020_03_12	tests_total		1250	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-01	2020_03_12	total		128	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-02	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-02	2020_03_12	tests_new		8	DERIVED	
admin_1	JP	JP-02	2020_03_12	tests_total		66	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-02	2020_03_12	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-03	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-03	2020_03_12	tests_new		2	DERIVED	
admin_1	JP	JP-03	2020_03_12	tests_total		22	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-03	2020_03_12	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-04	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-04	2020_03_12	tests_new		6	DERIVED	
admin_1	JP	JP-04	2020_03_12	tests_total		100	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-04	2020_03_12	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-05	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-05	2020_03_12	tests_new		52	DERIVED	
admin_1	JP	JP-05	2020_03_12	tests_total		92	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-05	2020_03_12	total		2	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-06	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-06	2020_03_12	tests_new		7	DERIVED	
admin_1	JP	JP-06	2020_03_12	tests_total		103	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-06	2020_03_12	total		0	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-07	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-07	2020_03_12	tests_new		7	DERIVED	
admin_1	JP	JP-07	2020_03_12	tests_total		100	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-07	2020_03_12	total		1	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-08	2020_03_12	new		0	DERIVED	
admin_1	JP	JP-08	2020_03_12	tests_new		40	DERIVED	
admin_1	JP	JP-08	2020_03_12	tests_total		342	https://github.com/kaz-ogiwara/covid19	
admin_1	JP	JP-08	2020_03_12	total		0	https://github.com/kaz-ogiwara/covid19	
