region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_0		np	2020_01_24	total		1	https://bipad.gov.np	
admin_0		np	2020_01_24	total_male		1	https://bipad.gov.np	
admin_0		np	2020_01_24	source_overseas		1	https://bipad.gov.np	
admin_0		np	2020_01_24	total	30-39	1	https://bipad.gov.np	
admin_1	np	np-p3	2020_01_24	total		1	https://bipad.gov.np	
np_district	np-p3	np0327	2020_01_24	total		1	https://bipad.gov.np	
np_district	np-p3	np0327	2020_03_23	total		2	https://bipad.gov.np	
admin_1	np	np-p3	2020_03_25	total		3	https://bipad.gov.np	
np_district	np-p3	np0330	2020_03_25	total		1	https://bipad.gov.np	
admin_0		np	2020_03_27	total_male		3	https://bipad.gov.np	
admin_0		np	2020_03_27	total	30-39	3	https://bipad.gov.np	
admin_1	np	np-p7	2020_03_27	total		1	https://bipad.gov.np	
np_district	np-p7	np0771	2020_03_27	total		1	https://bipad.gov.np	
admin_0		np	2020_03_28	new		1	DERIVED	
admin_0		np	2020_03_28	total		5	https://bipad.gov.np	
admin_0		np	2020_03_28	total_female		2	https://bipad.gov.np	
admin_0		np	2020_03_28	source_overseas		5	https://bipad.gov.np	
admin_0		np	2020_03_28	total	10-19	2	https://bipad.gov.np	
admin_0		np	2020_04_02	total	60-69	1	https://bipad.gov.np	
admin_1	np	np-p4	2020_04_02	total		2	https://bipad.gov.np	
np_district	np-p4	np0443	2020_04_02	total		2	https://bipad.gov.np	
admin_0		np	2020_04_04	total		9	https://bipad.gov.np	
admin_0		np	2020_04_04	total_male		5	https://bipad.gov.np	
admin_0		np	2020_04_04	total_female		4	https://bipad.gov.np	
admin_0		np	2020_04_04	source_overseas		9	https://bipad.gov.np	
admin_0		np	2020_04_04	total	20-29	1	https://bipad.gov.np	
admin_0		np	2020_04_04	total	30-39	4	https://bipad.gov.np	
admin_0		np	2020_04_04	total	40-49	1	https://bipad.gov.np	
admin_1	np	np-p7	2020_04_04	total		4	https://bipad.gov.np	
