region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	JP	JP-01	total		118	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-01	tests_total		1069	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-02	total		0	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-02	tests_total		58	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-03	total		0	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-03	tests_total		20	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-04	total		1	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-04	tests_total		94	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-05	total		2	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-05	tests_total		40	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-06	total		0	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-06	tests_total		96	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-07	total		1	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-07	tests_total		93	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-08	total		0	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-08	tests_total		302	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-09	total		2	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-09	tests_total		170	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-10	total		1	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-10	tests_total		81	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-11	total		12	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-11	tests_total		264	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-12	total		25	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-13	total		73	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-13	tests_total		1440	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-14	total		43	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-15	total		11	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
admin_1	JP	JP-16	total		0	11/3/2020	https://github.com/kaz-ogiwara/covid19	''
