region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_1	ch	geneva	2020_01_28	tests_total		27	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_01_28	tests_new		9	DERIVED	
admin_1	ch	geneva	2020_02_04	tests_total		156	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_02_04	tests_new		20	DERIVED	
admin_1	ch	geneva	2020_02_11	tests_total		215	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_02_11	tests_new		11	DERIVED	
admin_1	ch	geneva	2020_02_18	tests_total		255	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_02_18	tests_new		7	DERIVED	
admin_1	ch	geneva	2020_02_25	tests_total		375	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_02_25	tests_new		73	DERIVED	
admin_1	ch	geneva	2020_02_27	status_hospitalized		1	https://www.ge.ch/document/21502/telecharger	
admin_1	ch	geneva	2020_02_27	status_hospitalized_new		0	DERIVED	
admin_1	ch	principality of liechtenstein	2020_02_27	tests_total		3	https://www.regierung.li/media/attachments/83-verdachtsfaelle-negativ-getestet.pdf?t=637202562374055719	
admin_1	ch	ch-bl	2020_02_29	new		1	DERIVED	
admin_1	ch	ch-bl	2020_02_29	total		2	https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft	
admin_1	ch	ch-bl	2020_02_29	status_hospitalized		1	https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft	
admin_1	ch	ch-bl	2020_02_29	status_icu		0	https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft	
admin_1	ch	ch-bs	2020_02_29	new		0	DERIVED	
admin_1	ch	ch-bs	2020_02_29	total		1	https://twitter.com/BAG_OFSP_UFSP/status/1233759578241863681?s=20	
admin_1	ch	ch-ju	2020_02_29	new		0	DERIVED	
