region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	VN	VN-HN	total		114	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-HN	status_active		1	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-HN	status_recovered		113	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-HN	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-SG	total		59	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-SG	status_active		5	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-SG	status_recovered		54	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-SG	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-20	total		30	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-20	status_active		25	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-20	status_recovered		5	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-20	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-55	total		21	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-55	status_active		1	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-55	status_recovered		20	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-55	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-70	total		19	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-70	status_active		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-70	status_recovered		19	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-70	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-18	total		13	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-18	status_active		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-18	status_recovered		13	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-18	status_deaths		0	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-40	total		9	02/06/2020	https://ncov.moh.gov.vn/	''
admin_1	VN	VN-40	status_active		0	02/06/2020	https://ncov.moh.gov.vn/	''
