region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
tr_nuts1	tr	tr1	2020_06_30	total		108749	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr1	2020_06_30	status_deaths		2687	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr2	2020_06_30	total		2834	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr2	2020_06_30	status_deaths		152	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr3	2020_06_30	total		12926	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr3	2020_06_30	status_deaths		490	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr4	2020_06_30	total		21626	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr4	2020_06_30	status_deaths		534	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr5	2020_06_30	total		15181	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr5	2020_06_30	status_deaths		336	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr6	2020_06_30	total		5184	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr6	2020_06_30	status_deaths		124	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr7	2020_06_30	total		3010	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr7	2020_06_30	status_deaths		84	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
tr_nuts1	tr	tr8	2020_06_30	total		4746	https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_COVID-19_pandemisi	
