region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_1	es	es-an	2020_02_20	total		0	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ar	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ar	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-as	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-cb	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-cb	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ce	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ce	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-cl	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-cl	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-cm	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-cm	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-cn	2020_02_22	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-cn	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ct	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ct	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ex	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ex	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ga	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ga	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ib	2020_02_22	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-ib	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-mc	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-mc	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-md	2020_02_22	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-md	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ml	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ml	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-nc	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-nc	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-pv	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-pv	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-ri	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ri	2020_02_22	tests_new		0	DERIVED	
admin_1	es	es-vc	2020_02_22	status_hospitalized		33	https://github.com/datadista/datasets/	
admin_1	es	es-vc	2020_02_22	status_hospitalized_new		3	DERIVED	
admin_1	es	es-vc	2020_02_22	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-vc	2020_02_22	tests_new		0	DERIVED	
admin_0		es	2020_02_24	tests_total		3	https://github.com/datadista/datasets/	
admin_0		es	2020_02_24	tests_new		0	DERIVED	
admin_0		es	2020_02_27	new		8	DERIVED	
admin_0		es	2020_02_27	total		18	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_02_29	tests_total		12	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_02_29	tests_new		4	DERIVED	
admin_1	es	es-ar	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ar	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-as	2020_02_29	status_deaths		0	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_02_29	status_hospitalized		0	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_02_29	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-cb	2020_02_29	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-cb	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-ce	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ce	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-cl	2020_02_29	tests_total		3	https://github.com/datadista/datasets/	
admin_1	es	es-cl	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-cm	2020_02_29	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-cm	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-cn	2020_02_29	tests_total		7	https://github.com/datadista/datasets/	
admin_1	es	es-cn	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-ct	2020_02_29	tests_total		6	https://github.com/datadista/datasets/	
admin_1	es	es-ct	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-ex	2020_02_29	tests_total		4	https://github.com/datadista/datasets/	
admin_1	es	es-ex	2020_02_29	tests_new		4	DERIVED	
admin_1	es	es-ga	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ga	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-ib	2020_02_29	tests_total		2	https://github.com/datadista/datasets/	
admin_1	es	es-ib	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-mc	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-mc	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-md	2020_02_29	tests_total		27	https://github.com/datadista/datasets/	
admin_1	es	es-md	2020_02_29	tests_new		7	DERIVED	
admin_1	es	es-ml	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ml	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-nc	2020_02_29	tests_total		1	https://github.com/datadista/datasets/	
admin_1	es	es-nc	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-pv	2020_02_29	tests_total		3	https://github.com/datadista/datasets/	
admin_1	es	es-pv	2020_02_29	tests_new		1	DERIVED	
admin_1	es	es-ri	2020_02_29	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ri	2020_02_29	tests_new		0	DERIVED	
admin_1	es	es-vc	2020_02_29	status_hospitalized		85	https://github.com/datadista/datasets/	
admin_1	es	es-vc	2020_02_29	status_hospitalized_new		7	DERIVED	
admin_1	es	es-vc	2020_02_29	tests_total		15	https://github.com/datadista/datasets/	
admin_1	es	es-vc	2020_02_29	tests_new		5	DERIVED	
admin_0		es	2020_03_02	tests_total		138	https://github.com/datadista/datasets/	
admin_0		es	2020_03_02	tests_new		55	DERIVED	
admin_0		es	2020_03_05	new		82	DERIVED	
admin_0		es	2020_03_05	total		351	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_03_07	tests_total		34	https://github.com/datadista/datasets/	
admin_1	es	es-an	2020_03_07	tests_new		7	DERIVED	
admin_1	es	es-ar	2020_03_07	tests_total		5	https://github.com/datadista/datasets/	
admin_1	es	es-ar	2020_03_07	tests_new		0	DERIVED	
admin_1	es	es-as	2020_03_07	status_deaths		0	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_03_07	status_hospitalized		4	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_03_07	status_deaths_new		0	DERIVED	
admin_1	es	es-as	2020_03_07	status_hospitalized_new		0	DERIVED	
admin_1	es	es-as	2020_03_07	tests_total		8	https://github.com/datadista/datasets/	
admin_1	es	es-as	2020_03_07	tests_new		1	DERIVED	
admin_1	es	es-cb	2020_03_07	tests_total		12	https://github.com/datadista/datasets/	
admin_1	es	es-cb	2020_03_07	tests_new		2	DERIVED	
admin_1	es	es-ce	2020_03_07	tests_total		0	https://github.com/datadista/datasets/	
admin_1	es	es-ce	2020_03_07	tests_new		0	DERIVED	
admin_1	es	es-cl	2020_03_07	tests_total		22	https://github.com/datadista/datasets/	
admin_1	es	es-cl	2020_03_07	tests_new		8	DERIVED	
admin_1	es	es-cm	2020_03_07	tests_total		15	https://github.com/datadista/datasets/	
admin_1	es	es-cm	2020_03_07	tests_new		0	DERIVED	
admin_1	es	es-cn	2020_03_07	tests_total		17	https://github.com/datadista/datasets/	
admin_1	es	es-cn	2020_03_07	tests_new		6	DERIVED	
