region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_0		jp	2020_01_15	total		1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_15	total_male		1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_15	total	30-39	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_15	total_male	30-39	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-14	2020_01_15	total		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-14	2020_01_15	total_male		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-14	2020_01_15	total	30-39	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-14	2020_01_15	total_male	30-39	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-14	unknown	2020_01_15	total		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-14	unknown	2020_01_15	total_male		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-14	unknown	2020_01_15	total_male	30-39	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_24	total		2	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_24	total_male		2	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_24	total	40-49	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_24	total_male	40-49	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_24	total_male		1	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_24	total_male		1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_25	total	30-39	2	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_25	total_female	30-39	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_25	total		2	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_25	total	30-39	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_25	total_female	30-39	1	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_25	total		2	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_25	total_female	30-39	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_26	new		1	DERIVED	
jp_city	中華人民共和国	unknown	2020_01_26	new		1	DERIVED	
admin_0		jp	2020_01_28	total_female		2	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_28	total	60-69	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_28	total_male	60-69	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-29	2020_01_28	total		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-29	2020_01_28	total_male		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-29	2020_01_28	total	60-69	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-29	2020_01_28	total_male	60-69	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_28	total_female		2	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_28	total	40-49	4	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_28	total_male	40-49	3	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_28	total_female	40-49	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-29	unknown	2020_01_28	total		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-29	unknown	2020_01_28	total_male		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-29	unknown	2020_01_28	total_male	60-69	1	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_28	total_female		2	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_28	total_male	40-49	3	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_28	total_female	40-49	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_29	new		1	DERIVED	
admin_0		jp	2020_01_29	total_female	40-49	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-27	2020_01_29	total		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-27	2020_01_29	total_female		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-27	2020_01_29	total	40-49	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-27	2020_01_29	total_female	40-49	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-27	unknown	2020_01_29	total		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-27	unknown	2020_01_29	total_female		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-27	unknown	2020_01_29	total_female	40-49	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_30	new	40-49	1	DERIVED	
admin_1	jp	jp-24	2020_01_30	total		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-24	2020_01_30	total_male		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-24	2020_01_30	total	50-59	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-24	2020_01_30	total_male	50-59	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-26	2020_01_30	total_female		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-26	2020_01_30	total_female	20-29	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_30	total	50-59	2	https://jag-japan.com/covid19map-readme/	
admin_1	jp	中華人民共和国	2020_01_30	total_male	50-59	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-24	unknown	2020_01_30	total		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-24	unknown	2020_01_30	total_male		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-24	unknown	2020_01_30	total_male	50-59	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-26	京都市	2020_01_30	total_female		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-26	京都市	2020_01_30	total_female	20-29	1	https://jag-japan.com/covid19map-readme/	
jp_city	中華人民共和国	unknown	2020_01_30	total_male	50-59	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_31	total		16	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_31	total_male		9	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_31	new	20-29	1	DERIVED	
admin_0		jp	2020_01_31	total	20-29	2	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_01_31	total_female	20-29	0	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-12	2020_01_31	total		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-12	2020_01_31	total_female		1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-12	2020_01_31	total	20-29	1	https://jag-japan.com/covid19map-readme/	
admin_1	jp	jp-12	2020_01_31	total_female	20-29	1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-12	千葉市	2020_01_31	total		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-12	千葉市	2020_01_31	total_female		1	https://jag-japan.com/covid19map-readme/	
jp_city	jp-12	千葉市	2020_01_31	total_female	20-29	1	https://jag-japan.com/covid19map-readme/	
admin_0		jp	2020_02_01	new	30-39	1	DERIVED	
admin_0		jp	2020_02_01	total_male	30-39	0	https://jag-japan.com/covid19map-readme/	
