month,seek
2020-01,62
2020-02,30575
2020-03,156986
2020-04,292334
2020-05,423944
2020-06,559664
2020-07,690768
2020-08,826251
2020-09,961771
2020-10,1093180
2020-11,1229469
2020-12,1361914
2021-01,1498951
2021-02,1636066
2021-03,1759463
2021-04,1896241
2021-05,2029174
2021-06,2166248
2021-07,2298010
2021-08,2433710
2021-09,2570055
2021-10,2702444
2021-11,2839136
2021-12,2971510
2022-01,3109318
