month,seek
2020-03,62
2020-04,105782
2020-05,237996
2020-06,374640
2020-07,506821
2020-08,643378
2020-09,779934
2020-10,912084
2020-11,1048641
2020-12,1180816
2021-01,1317463
2021-02,1454124
2021-03,1577488
2021-04,1714046
2021-05,1846208
2021-06,1982776
2021-07,2114945
2021-08,2251512
2021-09,2388086
2021-10,2520245
2021-11,2656819
2021-12,2788981
2022-01,2925538
