month,seek
2020-02,62
2020-03,3925
2020-04,24715
2020-05,45270
2020-06,66204
2020-07,86032
2020-08,106312
2020-09,126674
2020-10,146661
2020-11,167591
2020-12,188252
2021-01,209554
2021-02,230791
2021-03,249959
2021-04,271248
2021-05,291846
2021-06,312968
2021-07,333009
2021-08,353525
2021-09,374238
2021-10,394320
2021-11,415022
2021-12,435140
2022-01,456169
2022-02,477387
