month,seek
2020-02,62
2020-03,3923
2020-04,24420
2020-05,44478
2020-06,65508
2020-07,85495
2020-08,105721
2020-09,126004
2020-10,145784
2020-11,166719
2020-12,187320
2021-01,208672
2021-02,229871
2021-03,249002
2021-04,270126
2021-05,290695
2021-06,312088
2021-07,332634
2021-08,353316
2021-09,374121
2021-10,394416
2021-11,415223
2021-12,435319
2022-01,456435
