month,seek
2020-02,62
2020-03,3905
2020-04,24205
2020-05,44586
2020-06,65739
2020-07,86229
2020-08,107402
2020-09,128575
2020-10,149070
2020-11,170309
2020-12,190980
2021-01,212482
2021-02,234008
2021-03,253504
2021-04,275174
2021-05,296177
2021-06,317908
2021-07,338938
2021-08,360669
2021-09,382400
2021-10,403430
2021-11,425161
2021-12,446191
2022-01,467922
2022-02,489653
