month,seek
2020-02,62
2020-03,3265
2020-04,23289
2020-05,42976
2020-06,63155
2020-07,82521
2020-08,102425
2020-09,122311
2020-10,141613
2020-11,161571
2020-12,181016
2021-01,201267
2021-02,221426
2021-03,239589
2021-04,259685
2021-05,279286
2021-06,299565
2021-07,319058
2021-08,339034
2021-09,358985
2021-10,378397
2021-11,398433
2021-12,417763
2022-01,437772
2022-02,457831
