month,seek
2020-02,62
2020-03,3263
2020-04,23282
2020-05,43142
2020-06,63734
2020-07,83357
2020-08,103440
2020-09,123499
2020-10,143147
2020-11,163719
2020-12,184087
2021-01,205274
2021-02,226432
2021-03,245529
2021-04,266688
2021-05,287245
2021-06,308384
2021-07,328535
2021-08,349065
2021-09,369853
2021-10,390081
2021-11,410853
2021-12,431021
2022-01,452095
2022-02,473673
2022-03,493255
