month,seek
2020-02,62
2020-03,4115
2020-04,26070
2020-05,47934
2020-06,70336
2020-07,91589
2020-08,113373
2020-09,135412
2020-10,157006
2020-11,179666
2020-12,202072
2021-01,225181
2021-02,248225
2021-03,269013
2021-04,292074
2021-05,314334
2021-06,337253
2021-07,359101
2021-08,381481
2021-09,404211
2021-10,426201
2021-11,448690
2021-12,470679
2022-01,493602
