region_schema,region_parent,region_child,agerange,2020-04-07,2020-04-08,2020-04-11,2020-04-12,2020-04-14,2020-04-15,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-03,2020-05-04,2020-05-22,2020-05-23,2020-07-06,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-07,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-17,2020-09-18,2020-09-19,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-10-04,2020-10-07
admin_1,au,au-act,,,,,,,-3,-7,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_1,au,au-nsw,,,,,,15,,,,,-172,-75,-45,-17,-12,-20,-19,-1,-21,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin_1,au,au-vic,,-34,-30,-37,-26,,-11,4,-8,-7,,,-8,,-15,3,-6,,,12,,3,102,130,197,334,145,230,131,199,342,267,121,255,276,372,227,60,545,351,134,400,171,215,186,106,29,-8,-13,8,-215,-196,-120,-2381,-446,-285,-85,-164,-182,-155,-210,-100,-105,-121,-83,-108,-86,-74,-140,-147,-83,-45,-24,-86,-9,-66,-22,-51,-38,-45,-40,-34,0,-11
