month,seek
2020-03,62
2020-04,79675
2020-05,159428
2020-06,241792
2020-07,321474
2020-08,403792
2020-09,486094
2020-10,565896
2020-11,649425
2020-12,730823
2021-01,814633
2021-02,898716
2021-03,974619
2021-04,1058841
2021-05,1139860
2021-06,1223058
2021-07,1303198
2021-08,1385904
2021-09,1468565
2021-10,1548197
2021-11,1630694
2021-12,1711459
2022-01,1795140
