month,seek
2020-02,62
2020-03,55075
2020-04,172027
2020-05,287703
2020-06,405934
2020-07,518519
2020-08,636926
2020-09,747025
2020-10,855569
2020-11,973572
2020-12,1088106
2021-01,1206183
2021-02,1324747
2021-03,1431863
2021-04,1550128
2021-05,1664369
2021-06,1782124
2021-07,1895485
2021-08,2012476
2021-09,2129231
2021-10,2241937
2021-11,2358314
2021-12,2471309
2022-01,2587990
