month,seek
2020-01,62
2020-02,468
2020-03,3262
2020-04,25549
2020-05,110780
2020-06,213520
2020-07,315823
2020-08,424606
2020-09,539865
2020-10,655608
2020-11,773576
2020-12,889936
2021-01,1011593
2021-02,1136673
2021-03,1251113
2021-04,1376289
2021-05,1496591
2021-06,1617835
2021-07,1735820
2021-08,1859159
2021-09,1887770
2021-10,1901412
2021-11,1915425
2021-12,1929123
2022-01,1942790
