month,seek
2020-01,62
2020-02,60768
2020-03,230796
2020-04,586877
2020-05,1080331
2020-06,1604521
2020-07,2093318
2020-08,2589328
2020-09,3103665
2020-10,3565559
2020-11,4071200
2020-12,4568727
2021-01,5123349
2021-02,5703967
2021-03,6068946
2021-04,6627592
2021-05,7165631
2021-06,7742250
2021-07,8277002
2021-08,8565300
2022-01,8997985
2022-02,9728405
