month,seek
2020-03,62
2020-04,953592
2020-05,3503582
2020-06,6645407
2020-07,9781841
2020-08,13103678
2020-09,16462424
2020-10,19723307
2020-11,23093546
2020-12,26355762
2021-01,29727562
2021-02,33099809
2021-03,36145003
2021-04,39515498
2021-05,42777763
2021-06,46148818
2021-07,49398030
2021-08,52762206
2021-09,56132882
2021-10,59395208
2021-11,62766254
2021-12,66028366
2022-01,69398998
