month,seek
2020-04,62
2020-05,7086
2020-06,210015
2020-07,995778
2020-08,1767313
2020-09,2600434
2020-10,3415567
2020-11,4256659
2020-12,5063201
2021-01,5892819
2021-02,6719252
2021-03,7456758
2021-04,8066601
2021-05,8689847
2021-06,9535701
2021-07,10307264
2021-08,11046339
2021-09,11668946
2021-10,12351266
2021-11,13052529
