month,seek
2020-01,62
2020-02,1169
2020-03,7953
2020-04,88774
2020-05,242815
2020-06,417293
2020-07,577477
2020-08,742148
2020-09,907043
2020-10,1066909
2020-11,1233577
2020-12,1396727
2021-01,1565877
2021-02,1735345
2021-03,1888871
2021-04,2055935
2021-05,2217264
2021-06,2383698
2021-07,2544318
2021-08,2710326
2021-09,2737880
2021-10,2738690
2021-11,2739527
