month,seek
2020-04,62
2020-05,4393
2020-06,183316
2020-07,971849
2020-08,1746525
2020-09,2581710
2020-10,3397843
2020-11,4241448
2020-12,5049964
2021-01,5882274
2021-02,6712573
2021-03,7452195
2021-04,8062983
2021-05,8688775
2021-06,9538879
2021-07,10311993
2021-08,11042635
2021-09,11650518
2021-10,12306537
2021-11,12971268
