month,seek
2020-01,62
2020-02,3900
2020-03,23689
2020-04,137767
2020-05,303222
2020-06,477470
2020-07,647159
2020-08,823217
2020-09,999987
2020-10,1171953
2020-11,1351464
2020-12,1528460
2021-01,1712514
2021-02,1896999
2021-03,2063747
2021-04,2248574
2021-05,2427771
2021-06,2612679
2021-07,2792165
2021-08,2978648
2021-09,3166229
2021-10,3348358
2021-11,3536421
2021-12,3718981
2022-01,3906017
2022-02,4089113
