month,seek
2020-01,62
2020-02,177852
2020-03,356098
2020-04,551216
2020-05,747542
2020-06,953531
2020-07,1154664
2020-08,1363900
2020-09,1574384
2020-10,1779074
2020-11,1991388
2020-12,2197849
2021-01,2412249
2021-02,2627509
2021-03,2822382
2021-04,3038457
2021-05,3248234
2021-06,3465551
2021-07,3676087
2021-08,3893920
2021-09,4112284
2021-10,4324037
2021-11,4543165
2021-12,4755465
2022-01,4975196
