month,seek
2020-04,62
2020-05,24410
2020-06,124256
2020-07,221117
2020-08,321084
2020-09,421637
2020-10,518725
2020-11,619189
2020-12,716422
2021-01,817102
2021-02,917563
2021-03,1008224
2021-04,1108938
2021-05,1206616
2021-06,1310536
2021-07,1403500
2021-08,1469188
2021-12,1554871
2022-01,1587386
2022-02,1688175
