month,seek
2020-02,62
2020-03,54990
2020-04,170724
2020-05,284989
2020-06,400523
2020-07,509497
2020-08,624096
2020-09,734254
2020-10,842350
2020-11,956855
2020-12,1068024
2021-01,1182257
2021-02,1298193
2021-03,1401934
2021-04,1515959
2021-05,1626313
2021-06,1740604
2021-07,1851261
2021-08,1965572
2021-09,2079838
2021-10,2190420
2021-11,2304696
2021-12,2415316
2022-01,2529922
