month,seek
2020-04,62
2020-05,12960
2020-06,244708
2020-07,1053343
2020-08,1877415
2020-09,2742294
2020-10,3589497
2020-11,4469130
2020-12,5318986
2021-01,6197296
2021-02,7076917
2021-03,7864801
2021-04,8515557
2021-05,9196718
2021-06,10077588
2021-07,10898212
2021-08,11720928
2021-09,12477522
2021-10,13216826
2021-11,13977834
