month,seek
2020-04,62
2020-05,7883
2020-06,215104
2020-07,1018584
2020-08,1837059
2020-09,2694085
2020-10,3530079
2020-11,4391525
2020-12,5218648
2021-01,6069484
2021-02,6915095
2021-03,7666826
2021-04,8289201
2021-05,8958162
2021-06,9824727
2021-07,10608534
2021-08,11376684
2021-09,12071649
2021-10,12735295
2021-11,13407454
