month,seek
2020-02,62
2020-03,55101
2020-04,171814
2020-05,287861
2020-06,406090
2020-07,518388
2020-08,637057
2020-09,754507
2020-10,868602
2020-11,987303
2020-12,1102050
2021-01,1220814
2021-02,1340114
2021-03,1447775
2021-04,1566571
2021-05,1681405
2021-06,1799549
2021-07,1913609
2021-08,2031699
2021-09,2149666
2021-10,2263426
2021-11,2380190
2021-12,2492691
2022-01,2609058
