month,seek
2020-02,62
2020-03,222
2020-04,4075
2020-05,13014
2020-06,24756
2020-07,36289
2020-08,48054
2020-09,60278
2020-10,72531
2020-11,85334
2020-12,97872
2021-01,110788
2021-02,122041
2021-03,129162
2021-04,140015
2021-05,150453
2021-06,160998
2021-07,171003
2021-08,176387
2022-01,184464
2022-02,196414
