month,seek
2020-01,62
2020-02,74016
2020-03,261218
2020-04,681519
2020-05,1288041
2020-06,1941038
2020-07,2561242
2020-08,3202530
2020-09,3864691
2020-10,4469527
2020-11,5129428
2020-12,5782516
2021-01,6518225
2021-02,7339923
2021-03,7861654
2021-04,8660181
2021-05,9430021
2021-06,10244818
2021-07,10995705
2021-08,11404523
2022-01,12018699
