month,seek
2020-04,62
2020-05,76756
2020-06,428269
2020-07,1259724
2020-08,2104525
2020-09,2985830
2020-10,3847702
2020-11,4741806
2020-12,5609153
2021-01,6505804
2021-02,7402593
2021-03,8213509
2021-04,8879561
2021-05,9575089
2021-06,10478498
2021-07,11351228
2021-08,12218063
2021-09,13007816
2021-10,13753328
2021-11,14511474
