month,seek
2020-01,62
2020-02,2101
2020-03,8888
2020-04,61957
2020-05,191565
2020-06,341160
2020-07,490449
2020-08,647418
2020-09,808703
2020-10,966018
2020-11,1129430
2020-12,1289532
2021-01,1456524
2021-02,1628732
2021-03,1786230
2021-04,1962017
2021-05,2134308
2021-06,2314070
2021-07,2488873
2021-08,2670168
2021-09,2852458
2021-10,3030993
2021-11,3217196
2021-12,3397616
2022-01,3581979
