month,seek
2020-01,62
2020-02,307
2020-03,1812
2020-04,123021
2020-05,547783
2020-06,1021022
2020-07,1492874
2020-08,1996493
2020-09,2509549
2020-10,3007768
2020-11,3524549
2020-12,4026116
2021-01,4546731
2021-02,5069291
2021-03,5542522
2021-04,6066852
2021-05,6574609
2021-06,7099770
2021-07,7608221
2021-08,8133688
2021-09,8659360
2021-10,9168547
2021-11,9695300
2021-12,10205697
2022-01,10733556
