month,seek
2020-02,62
2020-03,1508
2020-04,15329
2020-05,39691
2020-06,65705
2020-07,90571
2020-08,117684
2020-09,145842
2020-10,173370
2020-11,202016
2020-12,230787
2021-01,260557
2021-02,290931
2021-03,318699
2021-04,349359
2021-05,379497
2021-06,411130
2021-07,441353
2021-08,472853
2021-09,504794
2021-10,535865
2021-11,567498
2021-12,598233
2022-01,629422
2022-02,657829
