month,seek
2020-01,62
2020-02,3678
2020-03,27617
2020-04,147382
2020-05,309463
2020-06,488146
2020-07,661217
2020-08,839141
2020-09,1018632
2020-10,1192691
2020-11,1374946
2020-12,1554811
2021-01,1743859
2021-02,1934502
2021-03,2106220
2021-04,2264699
2021-05,2449349
2021-06,2640253
2021-07,2826748
2021-08,3012719
2021-09,3205937
2021-10,3393459
2021-11,3557299
2021-12,3720942
2022-01,3889908
