month,seek
2020-01,62
2020-02,94
2020-03,4615
2020-04,88560
2020-05,273411
2020-06,511227
2020-07,864444
2020-08,1254304
2020-09,1650525
2020-10,2036312
2020-11,2434915
2020-12,2800680
2021-01,3167168
2021-02,3533033
2021-03,3861991
2021-04,4200857
2021-05,4525275
2021-06,4861433
2021-07,5183599
2021-08,5518249
2021-09,5760518
2021-10,5980055
2021-11,6203863
2021-12,6389784
2022-01,6581629
