month,seek
2020-03,62
2020-04,1047
2020-05,8350
2020-06,24036
2020-07,60898
2020-08,155182
2020-09,288832
2020-10,404853
2020-11,528590
2020-12,648355
2021-01,783404
2021-02,970307
2021-03,1093440
2021-04,1190256
2021-05,1349424
2021-06,1580556
2021-07,1842177
2021-08,2069879
2021-09,2178245
2021-10,2233645
2021-11,2285117
2021-12,2340479
2022-01,2402285
