month,seek
2020-02,62
2020-03,552
2020-04,1074908
2020-05,3804073
2020-06,7046542
2020-07,10302839
2020-08,13777973
2020-09,17315968
2020-10,20767225
2020-11,24351356
2020-12,27841576
2021-01,31468708
2021-02,35109752
2021-03,38403600
2021-04,42052468
2021-05,45586672
2021-06,49240309
2021-07,52770174
2021-08,56422384
2021-09,60081195
2021-10,63627613
2021-11,67296821
2021-12,70850181
2022-01,74524161
