month,seek
2020-02,62
2020-03,126
2020-04,16978
2020-05,83236
2020-06,267334
2020-07,776285
2020-08,1335457
2020-09,1907585
2020-10,2462756
2020-11,3039501
2020-12,3609376
2021-01,4206293
2021-02,4802825
2021-03,5335562
2021-04,5889462
2021-05,6420887
2021-06,6970337
2021-07,7499815
2021-08,8045665
2021-09,8149530
