month,seek
2020-01,62
2020-02,3168
2020-03,10232
2020-04,93203
2020-05,250607
2020-06,428493
2020-07,592210
2020-08,760422
2020-09,928855
2020-10,1092059
2020-11,1261861
2020-12,1427902
2021-01,1599813
2021-02,1772143
2021-03,1927987
2021-04,2100678
2021-05,2268100
2021-06,2440371
2021-07,2606789
2021-08,2779371
2021-09,2952857
2021-10,3120635
2021-11,3293322
2021-12,3459991
2022-01,3632942
