month,seek
2020-01,62
2020-02,318
2020-03,3201
2020-04,24262
2020-05,80035
2020-06,164921
2020-07,253274
2020-08,372835
2020-09,516326
2020-10,656434
2020-11,804253
2020-12,955068
2021-01,1111650
2021-02,1269781
2021-03,1418675
2021-04,1582147
2021-05,1739545
2021-06,1901363
2021-07,2058455
2021-08,2217330
2021-09,2377140
2021-10,2536364
2021-11,2700765
2021-12,2859451
2022-01,3023443
2022-02,3187850
2022-03,3336382
