month,seek
2020-01,62
2020-02,1217
2020-03,13222
2020-04,748390
2020-05,3487989
2020-06,6630281
2020-07,9777897
2020-08,13115417
2020-09,16490675
2020-10,19767049
2020-11,23161081
2020-12,26448483
2021-01,29848217
2021-02,33248736
2021-03,36320000
2021-04,39719754
2021-05,43009408
2021-06,46408572
2021-07,49697918
2021-08,53096807
2021-09,56495696
2021-10,59785517
2021-11,63184924
2021-12,66474543
2022-01,69873859
2022-02,73273716
