month,seek
2020-02,62
2020-03,54017
2020-04,166128
2020-05,275017
2020-06,386790
2020-07,493066
2020-08,605094
2020-09,717076
2020-10,825496
2020-11,937693
2020-12,1046246
2021-01,1158499
2021-02,1270941
2021-03,1372485
2021-04,1484938
2021-05,1593779
2021-06,1706318
2021-07,1815660
2021-08,1928655
2021-09,2041518
2021-10,2150629
2021-11,2263152
2021-12,2371875
2022-01,2484192
