month,seek
2020-04,62
2020-05,24326
2020-06,123966
2020-07,220707
2020-08,320546
2020-09,420997
2020-10,517984
2020-11,618327
2020-12,715479
2021-01,816255
2021-02,916823
2021-03,1007593
2021-04,1108364
2021-05,1206114
2021-06,1310037
2021-07,1403049
2021-08,1468757
2021-12,1554482
2022-01,1587006
2022-02,1687839
