month,seek
2020-01,62
2020-02,1398
2020-03,27842
2020-04,181716
2020-05,407073
2020-06,639268
2020-07,856000
2020-08,1081184
2020-09,1306465
2020-10,1524571
2020-11,1750259
2020-12,1969569
2021-01,2188582
2021-02,2391827
2021-03,2520772
2021-04,2717656
2021-05,2906926
2021-06,3107514
2021-07,3284621
2021-08,3380026
2022-01,3523091
2022-02,3777271
