month,seek
2020-03,62
2020-04,14347
2020-05,212937
2020-06,587454
2020-07,925130
2020-08,1300883
2020-09,1704878
2020-10,2082214
2020-11,2471837
2020-12,2844173
2021-01,3379446
2021-02,3918519
2021-03,4381408
2021-04,4794975
2021-05,5279949
2021-06,5806744
2021-07,6295958
2021-08,6773167
2021-09,7020576
2021-10,7238682
2021-11,7460781
2021-12,7676300
2022-01,7888891
2022-02,8092640
