month,seek
2020-01,62
2020-02,1427
2020-03,14015
2020-04,830448
2020-05,3655107
2020-06,6960542
2020-07,10297562
2020-08,13861958
2020-09,17489795
2020-10,21027419
2020-11,24709096
2020-12,28295872
2021-01,32024911
2021-02,35768288
2021-03,39155064
2021-04,42907450
2021-05,46540917
2021-06,50297213
2021-07,53933369
2021-08,57691692
2021-09,61453388
2021-10,65099551
2021-11,68871785
2021-12,72524959
2022-01,76302742
