month,seek
2020-03,62
2020-04,46579
2020-05,203202
2020-06,380067
2020-07,541972
2020-08,707985
2020-09,874424
2020-10,1035850
2020-11,1204156
2020-12,1368704
2021-01,1539414
2021-02,1710680
2021-03,1865784
2021-04,2034463
2021-05,2197265
2021-06,2365543
2021-07,2528018
2021-08,2695715
2021-09,2723547
2021-10,2724357
2021-11,2725194
