month,seek
2020-01,62
2020-02,318
2020-03,6478
2020-04,97498
2020-05,295403
2020-06,554173
2020-07,936393
2020-08,1353053
2020-09,1775510
2020-10,2187790
2020-11,2614088
2020-12,3005388
2021-01,3399528
2021-02,3793889
2021-03,4150146
2021-04,4517835
2021-05,4869881
2021-06,5237065
2021-07,5594200
2021-08,5965526
2021-09,6235943
2021-10,6481329
2021-11,6732640
2021-12,6941101
2022-01,7154821
2022-02,7361093
