month,seek
2020-01,62
2020-02,15170
2020-03,68171
2020-04,207652
2020-05,450602
2020-06,719839
2020-07,973055
2020-08,1236768
2020-09,1520175
2020-10,1762102
2020-11,2046882
2020-12,2335060
2021-01,2686226
2021-02,3051477
2021-03,3278530
2021-04,3617557
2021-05,3945859
2021-06,4298502
2021-07,4632543
2021-08,4822045
2022-01,5106728
