month,seek
2020-01,62
2020-02,190
2020-03,3079
2020-04,39651
2020-05,139277
2020-06,240760
2020-07,329262
2020-08,447670
2020-09,588679
2020-10,725481
2020-11,869172
2020-12,1016068
2021-01,1169036
2021-02,1323896
2021-03,1469825
2021-04,1629203
2021-05,1782951
2021-06,1941534
2021-07,2095195
2021-08,2249758
2021-09,2406018
2021-10,2562719
2021-11,2723356
2021-12,2877813
2022-01,3037495
2022-02,3197391
